YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2019,8,26,3.02,226.31,6.795041613630001
2019,8,27,4.98,204.0,290.87455505299994
2019,8,28,4.59,194.81,166.56211013799987
2019,8,29,4.78,154.69,214.51055330000003
2019,8,30,3.68,235.62,57.808632164899976
2019,8,31,5.19,181.88,239.05201937500016
2019,9,1,5.2,231.38,341.78747926200026
2019,9,2,2.28,202.38,0.0
2019,9,3,1.75,239.81,0.0
2019,9,4,5.25,230.12,319.079443074
2019,9,5,5.29,224.75,346.14570495
2019,9,6,5.7,237.19,471.0585364439999
2019,9,7,6.9,218.25,601.49396666
2019,9,8,5.39,237.62,363.82426087100015
2019,9,9,6.31,222.62,569.4846954320005
2019,9,10,3.86,221.19,90.13144115309998
2019,9,11,5.24,216.5,329.051008621
2019,9,12,3.53,217.94,30.095029839430005
2019,9,13,4.44,224.12,131.21097894479996
2019,9,14,4.62,229.56,189.4646811110001
2019,9,15,5.58,229.94,453.21987639700035
2019,9,16,6.55,170.31,817.1190503219992
2019,9,17,5.35,131.69,353.65197784099996
2019,9,18,5.77,216.94,459.5666982879993
2019,9,19,5.58,224.0,413.5156384119998
2019,9,20,6.56,240.5,599.6387133800004
2019,9,21,6.13,261.94,586.9580309939994
2019,9,22,6.02,172.38,512.3738104250004
2019,9,23,6.82,246.94,751.121463615001
2019,9,24,4.59,239.5,189.14293733300002
2019,9,25,3.38,204.56,25.04457215442
2019,9,26,4.76,163.5,215.83499115799998
2019,9,27,6.1,238.38,581.7068444820001
2019,9,28,8.31,223.38,1517.1476721499994
2019,9,29,6.05,201.0,636.0305868380002
2019,9,30,5.23,240.56,333.8489836120002
2019,10,1,5.8,247.38,443.41254455900025
2019,10,2,2.58,231.69,0.49384024869
2019,10,3,5.28,231.0,339.65027252699986
2019,10,4,4.2,222.44,132.15237091070006
2019,10,5,2.73,244.56,2.693011727695999
2019,10,6,2.05,166.12,0.0
2019,10,7,2.84,147.56,3.637875809684001
2019,10,8,6.47,273.0,633.6465191589999
2019,10,9,5.8,173.06,447.4854431040003
2019,10,10,5.29,261.06,332.1305014029997
2019,10,11,5.63,247.0,462.58661835199985
2019,10,12,4.91,218.69,259.81338897700033
2019,10,13,6.07,248.69,538.814377749
2019,10,14,5.7,249.44,455.2807257940001
2019,10,15,5.09,155.0,275.1519316100001
2019,10,16,6.34,197.06,622.1374761859995
2019,10,17,4.97,217.25,295.13563490500013
2019,10,18,7.3,108.06,1204.189356007999
2019,10,19,4.71,126.75,182.7080325290999
2019,10,20,5.93,282.12,439.8605854680005
2019,10,21,5.91,249.19,511.5213266079998
2019,10,22,6.3,232.81,309.88395629700005
2019,10,23,5.73,170.94,454.13231231800006
2019,10,24,8.12,124.31,1401.147004779
2019,10,25,7.48,119.5,534.8852417510002
2019,10,26,4.95,139.06,250.67411710900004
2019,10,27,4.69,77.81,98.80389755599998
2019,10,28,5.38,108.81,463.4573529130004
2019,10,29,4.29,108.25,220.10538420659995
2019,10,30,5.82,142.75,442.15327423699955
2019,10,31,4.66,268.69,186.18466548629996
2019,11,1,2.66,261.19,5.986950806520001
2019,11,2,2.33,119.38,2.2266654188033983
2019,11,3,3.53,66.38,6.883376916260001
2019,11,4,5.61,125.19,375.14894125100005
2019,11,5,4.68,277.81,219.94193928800004
2019,11,6,7.65,343.88,877.4497323333
2019,11,7,9.24,161.62,1782.1909825599996
2019,11,8,5.77,58.0,450.18618530500004
2019,11,9,5.63,52.0,302.42789520599996
2019,11,10,5.69,131.56,448.6343023679999
2019,11,11,5.38,168.81,301.6477724920003
2019,11,12,5.05,135.62,297.6436723629997
2019,11,13,6.2,96.31,879.8824805610003
2019,11,14,2.95,55.62,4.351777606080003
2019,11,15,4.74,71.56,97.68918945790001
2019,11,16,3.45,60.5,22.244151331440012
2019,11,17,4.4,78.25,55.509266316499996
2019,11,18,5.06,172.12,273.1173857269999
2019,11,19,8.63,92.44,1181.208492424
2019,11,20,3.27,129.75,19.453536757990005
2019,11,21,3.35,127.12,12.314332758819996
2019,11,22,4.82,115.0,281.82861457099995
2019,11,23,5.24,81.69,478.4130023319996
2019,11,24,2.68,142.38,0.8468541973979997
2019,11,25,4.82,176.56,220.15649337799996
2019,11,26,8.12,202.31,1326.592081265
2019,11,27,8.7,137.5,1703.34524883
2019,11,28,8.33,131.06,1470.5221141200007
2019,11,29,5.93,111.12,401.4351745519998
2019,11,30,2.92,66.88,5.601639202009998
2019,12,1,3.4,70.19,4.723082215869998
2019,12,2,4.45,64.19,151.95461119920006
2019,12,3,2.33,59.44,0.18745449066
2019,12,4,4.12,66.31,83.9604126024
2019,12,5,5.21,59.62,303.8242007569999
2019,12,6,3.37,54.25,6.483007284449003
2019,12,7,4.04,60.69,108.27269318740004
2019,12,8,3.91,57.38,78.3237046769
2019,12,9,3.74,235.44,48.96109266189999
2019,12,10,5.54,239.0,447.97297638499987
2019,12,11,7.12,96.69,790.6093867039998
2019,12,12,3.73,124.38,22.902047185900003
2019,12,13,3.15,159.25,1.5105347729000005
2019,12,14,6.45,138.19,660.9497992099996
2019,12,15,5.92,99.25,641.8150301989995
2019,12,16,3.92,57.25,72.55966351680004
2019,12,17,3.62,64.94,31.69326493696998
2019,12,18,6.31,223.25,529.3261724810004
2019,12,19,3.7,170.25,29.34938233962
2019,12,20,7.06,122.38,956.6045721109992
2019,12,21,5.55,71.88,422.25792786400035
2019,12,22,4.42,54.94,153.07845635300006
2019,12,23,5.38,138.19,325.6121636700001
2019,12,24,5.6,91.94,782.5716974010003
2019,12,25,6.39,101.12,773.3919366179997
2019,12,26,4.12,145.25,114.46845558399995
2019,12,27,4.38,208.25,170.93705764600003
2019,12,28,2.61,83.44,0.8821171689899999
2019,12,29,4.41,93.12,199.20599685699995
2019,12,30,4.62,137.0,125.18342949800011
2019,12,31,3.35,108.31,18.371944980089996
2020,1,1,2.46,71.0,0.32535292626
2020,1,2,5.24,74.06,268.23939009699984
2020,1,3,5.33,153.94,331.3356387160001
2020,1,4,6.27,203.44,627.1847058110003
2020,1,5,4.88,157.19,233.50547414900004
2020,1,6,5.14,174.06,234.19347808499998
2020,1,7,6.55,160.12,773.4403790480001
2020,1,8,7.5,51.81,1223.5312158220004
2020,1,9,4.12,114.0,139.09507846459985
2020,1,10,2.77,58.31,0.5009542669200002
2020,1,11,3.71,75.0,42.409860322799986
2020,1,12,7.38,127.0,924.5955059659998
2020,1,13,5.16,253.31,281.6264645360004
2020,1,14,7.8,98.88,1022.0156199600009
2020,1,15,7.34,174.31,1101.2344799019997
2020,1,16,8.73,143.31,1702.4639818800008
2020,1,17,7.31,128.31,780.4321697470004
2020,1,18,9.28,86.25,2061.7041468599987
2020,1,19,2.49,136.38,0.0
2020,1,20,5.0,242.88,296.7348245280002
2020,1,21,4.77,168.44,194.89049858300007
2020,1,22,2.35,74.12,0.0356726856569
2020,1,23,4.86,75.62,231.7240415969999
2020,1,24,4.78,141.38,212.9530433959999
2020,1,25,5.1,279.62,258.782485656
2020,1,26,7.62,188.56,1199.2733323700002
2020,1,27,6.45,318.19,678.6374870460002
2020,1,28,8.45,275.69,1888.4149514199976
2020,1,29,7.88,227.31,1340.2071874000003
2020,1,30,4.19,149.12,96.80835031899986
2020,1,31,6.06,297.81,527.3712167399995
2020,2,1,8.7,91.56,1123.8470238999998
2020,2,2,3.38,132.88,27.98328331557799
2020,2,3,6.27,243.5,525.2715472350001
2020,2,4,7.14,148.5,945.0665869070002
2020,2,5,3.43,135.06,13.926259394079992
2020,2,6,6.14,244.94,546.1096649139996
2020,2,7,8.41,118.62,1515.4861315900002
2020,2,8,4.91,157.0,194.01276488699986
2020,2,9,3.68,186.0,60.7447081558
2020,2,10,3.69,174.38,35.08894166919999
2020,2,11,3.43,145.31,12.933859029499999
2020,2,12,2.51,147.38,0.0
2020,2,13,6.67,286.31,692.2222810289999
2020,2,14,8.62,143.38,1680.5698644299991
2020,2,15,6.45,162.5,741.536277477
2020,2,16,4.74,144.44,178.1120878500001
2020,2,17,4.67,146.19,176.47873457900005
2020,2,18,4.98,273.56,170.83676048920015
2020,2,19,4.12,341.19,123.92607768479996
2020,2,20,7.71,94.44,750.49924384
2020,2,21,4.77,158.38,191.11554903000004
2020,2,22,3.97,119.0,72.81204433133996
2020,2,23,5.88,167.5,458.70216616500045
2020,2,24,6.35,190.88,637.0478527779993
2020,2,25,7.36,138.38,1005.5047290010012
2020,2,26,7.19,137.06,915.8275103560004
2020,2,27,8.03,178.12,1389.847851599999
2020,2,28,5.39,252.94,365.20423126700024
2020,2,29,6.48,119.19,707.2166961709996
2020,3,1,5.36,199.25,373.75171540299993
2020,3,2,6.05,274.69,558.8383963250002
2020,3,3,5.84,258.88,453.266468499
2020,3,4,6.66,256.62,777.1686718849995
2020,3,5,8.32,313.12,1764.24146853
2020,3,6,5.14,298.94,307.31040680399997
2020,3,7,7.6,237.69,1326.6084676590017
2020,3,8,5.12,145.06,274.7927017130002
2020,3,9,3.59,193.44,36.01690076135
2020,3,10,10.43,236.75,2569.1250121799994
2020,3,11,4.51,318.38,133.76963042400013
2020,3,12,3.41,326.88,15.186545504239994
2020,3,13,6.7,193.06,587.0975885050003
2020,3,14,6.34,226.06,558.2793926880001
2020,3,15,3.76,163.06,24.874814110110005
2020,3,16,2.32,134.19,-0.0003519998118
2020,3,17,6.57,237.0,710.117461553
2020,3,18,4.55,178.56,196.056199266
2020,3,19,6.8,226.06,766.4380529659998
2020,3,20,8.88,252.62,1849.1913412429985
2020,3,21,5.56,212.81,439.88062439299983
2020,3,22,8.25,177.81,1448.8136071099998
2020,3,23,5.78,169.56,483.71035400000017
2020,3,24,5.89,242.25,493.6238488950001
2020,3,25,4.18,264.69,99.31865476260002
2020,3,26,3.05,209.06,3.4505579857893003
2020,3,27,3.86,266.94,70.9179880151
2020,3,28,3.46,302.19,13.534734763790006
2020,3,29,2.86,137.69,2.3935429785
2020,3,30,3.8,173.12,66.67290914559997
2020,3,31,5.61,275.75,435.16750260799995
2020,4,1,4.64,261.94,150.87114193620008
2020,4,2,4.38,148.56,145.507325881
2020,4,3,5.51,228.12,418.7128484758003
2020,4,4,4.97,277.06,210.40192955019995
2020,4,5,5.65,173.44,469.7617361460001
2020,4,6,5.16,218.0,272.9511074870001
2020,4,7,8.12,192.5,933.9758960100002
2020,4,8,5.24,137.25,352.04817778500023
2020,4,9,5.06,285.5,200.0116613934
2020,4,10,4.52,158.06,127.54546539900008
2020,4,11,5.66,265.12,427.04565185000007
2020,4,12,4.8,265.81,225.68030396499987
2020,4,13,4.93,260.06,253.60736997300003
2020,4,14,6.74,257.06,675.618384417
2020,4,15,5.41,257.69,393.1645334159999
2020,4,16,5.7,186.81,416.8014840739995
2020,4,17,6.41,274.94,727.2691808900001
2020,4,18,6.02,265.81,578.948728024
2020,4,19,7.27,226.31,800.2919148520002
2020,4,20,2.96,256.19,4.086153066981599
2020,4,21,5.71,160.94,410.42694673600005
2020,4,22,5.18,243.06,326.8815295329999
2020,4,23,8.44,262.0,1713.27417237
2020,4,24,6.45,245.94,590.3694207909998
2020,4,25,4.81,271.0,225.80810210999996
2020,4,26,8.12,176.31,1390.7390649299987
2020,4,27,7.51,248.62,991.8926707399997
2020,4,28,4.74,247.0,205.40012114499993
2020,4,29,7.05,253.25,971.4169763540003
2020,4,30,7.25,241.81,1075.959716658001
2020,5,1,6.32,253.94,472.91773192500034
2020,5,2,6.76,249.0,747.5115393140003
2020,5,3,8.66,239.94,1742.1987524999993
2020,5,4,6.11,219.31,513.3234057610002
2020,5,5,5.45,169.06,381.26212950800004
2020,5,6,8.85,170.38,1833.4001185299996
2020,5,7,6.15,260.38,600.6619287160005
2020,5,8,4.35,253.44,140.85733366079984
2020,5,9,4.44,242.31,132.60907845379992
2020,5,10,7.9,230.81,1381.5916320800013
2020,5,11,7.96,240.12,1374.8341466000006
2020,5,12,5.27,231.38,309.6445385920001
2020,5,13,5.62,234.38,423.2325274890002
2020,5,14,3.16,217.69,15.272967193967988
2020,5,15,5.48,231.19,267.30647861920005
2020,5,16,6.8,256.5,800.5725756809995
2020,5,17,5.72,238.81,435.9544561919998
2020,5,18,5.45,258.06,390.6498300159998
2020,5,19,8.71,107.88,1473.7172032300007
2020,5,20,6.95,156.69,880.6864275850004
2020,5,21,7.05,211.06,908.1079824950004
2020,5,22,5.73,268.38,428.1013368240001
2020,5,23,7.3,257.19,1014.2061184629997
2020,5,24,5.95,245.25,558.6058410869995
2020,5,25,6.91,239.81,886.8379168549999
2020,5,26,6.02,254.44,594.248453369
2020,5,27,3.63,287.75,23.829819404239988
2020,5,28,4.46,286.19,153.40452225399997
2020,5,29,6.53,245.69,641.6773063520002
2020,5,30,7.01,187.81,697.8974700860006
2020,5,31,5.87,222.5,466.8523638750004
2020,6,1,6.34,231.56,545.441105341
2020,6,2,6.37,216.75,589.6275207629992
2020,6,3,7.9,200.5,1320.697114255999
2020,6,4,5.98,162.25,523.888617555
2020,6,5,6.84,212.5,829.4274719419996
2020,6,6,6.0,220.75,399.3301397619998
2020,6,7,4.66,217.25,207.28863752000004
2020,6,8,5.48,227.31,251.56597546
2020,6,9,3.8,226.81,59.13325158669998
2020,6,10,6.82,219.56,711.5789373870005
2020,6,11,6.05,225.56,576.1700308100001
2020,6,12,6.63,202.19,804.7883416869997
2020,6,13,7.1,219.75,957.0575670750003
2020,6,14,6.13,218.12,574.4418667689998
2020,6,15,5.64,231.5,455.2623120199998
2020,6,16,4.72,229.69,219.69940307500008
2020,6,17,5.63,231.56,434.55531588200006
2020,6,18,5.41,233.75,387.453708198
2020,6,19,5.53,223.38,412.1192740130002
2020,6,20,3.44,226.56,21.971771258599997
2020,6,21,3.8,234.94,61.21145297669996
2020,6,22,5.48,231.25,267.30647861920005
2020,6,23,4.62,210.94,168.045468311
2020,6,24,5.7,220.75,482.101043996
2020,6,25,5.27,232.12,309.0549606500001
2020,6,26,3.6,233.19,36.41017287352001
2020,6,27,2.8,236.38,1.6842958904799996
2020,6,28,4.59,238.62,194.05359009999992
2020,6,29,3.65,228.44,13.713085554699994
2020,6,30,2.19,221.75,1.2224822044000003
2020,7,1,6.8,216.75,445.65671631600003
2020,7,2,5.73,232.0,460.54133757599976
2020,7,3,3.95,234.94,86.57742492129994
2020,7,4,3.8,232.25,61.36966663019997
2020,7,5,3.32,227.88,16.990062070444004
2020,7,6,4.02,219.19,114.90330841350001
2020,7,7,2.91,197.94,2.9105698931520005
2020,7,8,5.32,144.31,373.2027600009999
2020,7,9,3.84,131.88,58.08210968160003
2020,7,10,6.55,219.31,757.9289770689998
2020,7,11,6.01,235.06,572.591644902
2020,7,12,4.88,225.0,238.00536760850005
2020,7,13,5.27,220.31,304.30585419299996
2020,7,14,4.61,229.88,203.56164871899992
2020,7,15,3.27,227.56,31.757148236460008
2020,7,16,4.7,233.19,209.19381956200007
2020,7,17,2.57,176.69,0.387008477266
2020,7,18,2.55,121.81,0.21990933100570004
2020,7,19,4.0,202.69,114.88925974109996
2020,7,20,4.53,239.0,196.634196167
2020,7,21,3.7,229.44,25.27953438353995
2020,7,22,2.24,227.19,0.0005606641993
2020,7,23,4.24,241.88,112.4000076317
2020,7,24,2.69,233.75,2.08326318978
2020,7,25,2.75,221.19,1.2686987532917
2020,7,26,3.27,214.19,35.43400086440002
2020,7,27,5.55,228.81,455.90039063499995
2020,7,28,4.2,241.12,127.6524422987
2020,7,29,3.88,234.12,80.15422478009998
2020,7,30,2.41,221.06,0.22959002968199996
2020,7,31,1.91,237.31,0.0
2020,8,1,2.84,232.0,1.24590388779
2020,8,2,3.12,228.88,2.366732261144
2020,8,3,4.66,231.25,230.31170805000022
2020,8,4,5.8,229.31,442.8753707880002
2020,8,5,5.51,208.5,408.8622503570001
2020,8,6,3.84,193.25,26.62410493950001
2020,8,7,5.66,107.06,335.9224334660003
2020,8,8,4.77,142.38,179.96727304799992
2020,8,9,5.74,231.0,439.68081107369994
2020,8,10,3.22,223.12,17.375874290699997
2020,8,11,4.17,228.19,115.58300365900006
2020,8,12,5.49,237.75,372.32070709699997
2020,8,13,5.14,239.19,306.67042373699996
2020,8,14,3.61,232.81,33.30904794611002
2020,8,15,2.77,230.62,0.04159666061
2020,8,16,2.76,242.0,0.6256288720100001
2020,8,17,1.73,236.62,0.0
2020,8,18,2.16,237.44,0.0
2020,8,19,4.2,237.06,126.58593656679997
2020,8,20,4.5,235.19,159.15890732700012
2020,8,21,4.82,202.69,275.7669206180003
2020,8,22,2.82,192.94,12.3169249537
2020,8,23,4.72,242.94,236.48036376000022
2020,8,24,3.85,242.25,88.60638460980005
2020,8,25,3.67,239.81,65.10285533859995
2020,8,26,3.09,225.62,9.26773323552
2020,8,27,6.91,160.12,949.7776983840008
2020,8,28,4.6,209.31,171.26699607699993
2020,8,29,4.12,236.06,98.45603229879997
2020,8,30,4.94,245.0,264.4470806669999
2020,8,31,1.9,239.5,0.0
2020,9,1,3.58,233.06,6.7870830153599995
2020,9,2,4.35,222.06,177.45567611099992
2020,9,3,5.05,243.06,278.7662917741001
2020,9,4,4.83,245.06,244.0047052
2020,9,5,4.5,258.0,162.20689558299998
2020,9,6,4.3,254.25,137.89508939899994
2020,9,7,4.87,253.56,161.1422140469999
2020,9,8,6.03,242.25,566.9499652299991
2020,9,9,4.07,245.19,84.45345548069997
2020,9,10,4.06,250.0,115.1371846767
2020,9,11,5.59,244.69,456.0011853000001
2020,9,12,4.34,225.44,166.98797881199994
2020,9,13,2.75,214.81,2.2829061288856995
2020,9,14,3.41,226.44,18.731926671956
2020,9,15,3.97,221.81,95.15528255399998
2020,9,16,4.48,245.75,153.30538571285
2020,9,17,5.27,233.81,303.80842134200014
2020,9,18,5.99,225.44,552.7625183149996
2020,9,19,3.91,120.06,48.115370042119984
2020,9,20,4.03,167.62,79.10039936359999
2020,9,21,5.27,254.25,309.349735874
2020,9,22,4.35,174.44,150.0469390388
2020,9,23,8.38,244.06,1586.45635581
2020,9,24,5.5,212.12,411.5838332331
2020,9,25,5.84,265.81,440.82435836099995
2020,9,26,7.96,280.94,1406.201175590001
2020,9,27,4.34,207.31,167.37431982599992
2020,9,28,4.39,253.12,162.7732856640002
2020,9,29,5.05,240.69,275.9405669831001
2020,9,30,4.47,205.06,200.58022489499984
2020,10,1,5.57,178.5,393.71112518600006
2020,10,2,6.87,132.19,881.1831225560004
2020,10,3,7.86,97.5,1051.3177617560002
2020,10,4,5.71,122.62,457.6511517449996
2020,10,5,6.45,217.62,489.07697937899997
2020,10,6,5.48,248.25,280.62294716239995
2020,10,7,6.84,199.06,860.5024865640007
2020,10,8,5.67,241.06,447.2256741320001
2020,10,9,6.0,190.0,541.0244934239998
2020,10,10,5.12,148.94,271.7453678790001
2020,10,11,6.97,132.12,853.6674347089988
2020,10,12,7.79,117.06,1250.4399877200003
2020,10,13,8.44,129.25,1572.3329724700013
2020,10,14,5.8,115.19,399.7661084010002
2020,10,15,7.03,126.75,915.9501720940002
2020,10,16,7.67,63.81,943.5593333377998
2020,10,17,8.16,55.62,1464.2715601700004
2020,10,18,9.68,96.25,2337.3969065700007
2020,10,19,9.56,152.06,2141.4418104799993
2020,10,20,9.61,218.19,2375.6609252699973
2020,10,21,8.33,119.88,1323.9002745600003
2020,10,22,7.68,156.81,1182.7416973200006
2020,10,23,9.25,259.38,1648.0042833599996
2020,10,24,8.15,127.06,1477.268036318999
2020,10,25,7.16,132.12,957.1371965140005
2020,10,26,3.48,152.62,37.06989748996999
2020,10,27,5.7,271.12,319.8808106169999
2020,10,28,5.55,269.12,164.081612399
2020,10,29,6.03,155.75,554.2081344770002
2020,10,30,5.82,185.75,460.28132171899966
2020,10,31,6.27,170.81,626.3615606640005
2020,11,1,5.38,159.94,306.3259637170003
2020,11,2,6.52,183.44,784.6073876819999
2020,11,3,5.86,169.75,445.4545266799999
2020,11,4,6.96,273.44,780.9126424549997
2020,11,5,4.68,159.69,217.04367217999996
2020,11,6,3.72,119.38,46.59550339219995
2020,11,7,4.48,130.12,122.45504938340002
2020,11,8,5.56,166.56,403.6769626040002
2020,11,9,6.48,204.88,604.2323818919999
2020,11,10,4.88,134.88,221.07257085700002
2020,11,11,3.7,72.88,60.07309528166002
2020,11,12,7.0,90.25,1079.7359691749998
2020,11,13,4.18,138.44,53.700953497699956
2020,11,14,6.22,220.38,658.0757574569996
2020,11,15,8.17,251.81,1379.1588426900003
2020,11,16,6.71,78.25,897.8702819859996
2020,11,17,6.24,126.62,642.5470489399999
2020,11,18,5.12,171.88,282.2451672110003
2020,11,19,7.3,143.19,1056.9362779940013
2020,11,20,9.0,124.38,1300.6312109600005
2020,11,21,7.27,151.19,1012.1376428839993
2020,11,22,5.3,158.94,386.61338011699974
2020,11,23,5.66,259.44,427.0454159370003
2020,11,24,6.69,94.75,836.9172780900003
2020,11,25,6.94,104.12,881.9779289369997
2020,11,26,4.05,49.12,82.38578315300009
2020,11,27,3.64,52.62,29.11720459793999
2020,11,28,4.25,94.31,157.08545737890012
2020,11,29,2.89,127.5,3.4488443661400003
2020,11,30,4.41,151.25,168.23734480360005
2020,12,1,4.41,139.12,165.50777712919992
2020,12,2,5.66,131.81,364.9220666510001
2020,12,3,5.91,186.5,479.9728317269996
2020,12,4,4.63,205.38,146.40827836
2020,12,5,6.02,135.12,491.4801873840001
2020,12,6,5.28,90.69,337.94703750800034
2020,12,7,3.45,141.69,18.737298155609995
2020,12,8,2.11,300.62,0.9232650560540001
2020,12,9,3.98,90.69,178.43688078099984
2020,12,10,4.38,67.31,117.20792763209991
2020,12,11,7.21,198.19,1009.9084681629994
2020,12,12,7.77,86.25,1054.126868829999
2020,12,13,5.99,108.88,645.7473034729991
2020,12,14,7.91,130.69,1271.8353382299988
2020,12,15,9.66,100.19,2275.1107480600003
2020,12,16,7.29,67.25,576.5918450510002
2020,12,17,5.59,121.69,431.25310180300033
2020,12,18,3.65,165.19,11.047956247590001
2020,12,19,4.45,80.19,130.44182493940008
2020,12,20,3.88,132.19,49.94522075780001
2020,12,21,6.53,134.31,716.1717846689999
2020,12,22,6.46,101.44,667.545501668
2020,12,23,7.28,114.31,775.370197224
2020,12,24,5.57,78.81,486.02522602492024
2020,12,25,5.25,72.62,295.4825440919997
2020,12,26,11.09,240.62,1990.041613729999
2020,12,27,4.34,308.5,108.51286848620002
2020,12,28,9.11,126.62,1698.6789574800018
2020,12,29,8.74,65.44,1582.9015431600012
2020,12,30,5.61,58.88,389.1065545750002
2020,12,31,3.74,65.62,49.374387494500006
2021,1,1,5.9,179.06,396.9544360270002
2021,1,2,6.83,134.06,845.4722745129999
2021,1,3,7.84,156.81,1218.6780603920006
2021,1,4,6.74,119.69,728.7857238850002
2021,1,5,8.05,165.5,1362.9240490680002
2021,1,6,7.75,151.69,1072.9956162299995
2021,1,7,10.38,149.81,2530.106648050001
2021,1,8,9.6,24.0,1682.4710275639998
2021,1,9,7.42,50.56,1146.8349431219992
2021,1,10,7.52,53.31,922.6929015629993
2021,1,11,6.42,131.31,591.8879730180001
2021,1,12,7.44,131.94,993.3615192409999
2021,1,13,7.77,123.88,1219.5161717899998
2021,1,14,4.32,136.0,155.57812995200015
2021,1,15,5.53,130.44,436.1733200120006
2021,1,16,4.81,117.25,238.17697547200012
2021,1,17,6.12,156.56,550.9333990699997
2021,1,18,3.58,92.88,92.24964609209995
2021,1,19,6.45,146.0,692.3343054329998
2021,1,20,6.2,215.31,630.4210595749995
2021,1,21,6.71,271.75,545.848519888
2021,1,22,10.12,316.12,1843.638004071001
2021,1,23,9.71,235.81,2405.483654750001
2021,1,24,9.1,118.5,1789.4925511899999
2021,1,25,6.77,138.19,721.5055322109998
2021,1,26,7.33,131.31,554.7108178939999
2021,1,27,5.38,152.19,306.0195690600002
2021,1,28,7.55,141.56,1119.1491264210003
2021,1,29,6.88,152.81,896.4121874960001
2021,1,30,5.42,213.06,397.48462312099997
2021,1,31,5.69,262.69,513.0797159010002
2021,2,1,5.27,203.0,324.80407259000026
2021,2,2,5.67,270.12,326.13288376400016
2021,2,3,6.79,175.88,776.6562579469996
2021,2,4,9.42,91.88,2384.7032813699984
2021,2,5,6.73,149.19,791.6525518760004
2021,2,6,2.56,147.75,0.23612359521
2021,2,7,4.74,212.19,265.10937468399993
2021,2,8,5.87,263.81,389.42107054099966
2021,2,9,7.39,213.81,925.0344212900003
2021,2,10,7.07,116.94,939.8833117370002
2021,2,11,7.18,144.38,1013.1662113950005
2021,2,12,5.31,186.06,341.1598046979996
2021,2,13,6.95,159.19,880.4385467260004
2021,2,14,7.29,248.62,772.1365014900001
2021,2,15,5.66,202.81,350.25263181799977
2021,2,16,8.61,119.94,1644.4586681799994
2021,2,17,5.73,142.94,418.9180298040003
2021,2,18,6.66,189.88,787.4424694909999
2021,2,19,4.01,165.44,41.92970507737001
2021,2,20,5.97,176.75,550.0598568649998
2021,2,21,5.55,199.69,369.324304196
2021,2,22,5.61,270.75,382.80256272800034
2021,2,23,6.71,256.88,743.2546392659999
2021,2,24,5.84,257.38,465.3696743669999
2021,2,25,6.79,262.31,805.8431298579998
2021,2,26,4.56,309.5,129.725634769
2021,2,27,5.54,241.56,459.0265710539998
2021,2,28,7.3,171.56,1067.5245445829999
2021,3,1,8.08,139.75,1317.625535792
2021,3,2,6.13,202.75,620.6074969559996
2021,3,3,6.45,256.56,698.762797246
2021,3,4,7.57,158.06,933.8958825500007
2021,3,5,7.84,135.06,1206.6763563140007
2021,3,6,7.55,250.44,1206.3732042599986
2021,3,7,7.95,261.12,1292.60990466
2021,3,8,6.55,195.38,728.0178460709993
2021,3,9,5.62,157.12,428.3781957970001
2021,3,10,5.75,262.0,524.0772117540001
2021,3,11,5.05,250.62,262.09159676120015
2021,3,12,5.16,223.0,276.50057740300025
2021,3,13,3.58,156.25,29.597114224649996
2021,3,14,5.99,202.06,574.2484777790004
2021,3,15,7.27,200.0,929.4959038739996
2021,3,16,7.07,236.25,926.3870409880004
2021,3,17,5.59,237.69,434.384616383
2021,3,18,6.35,233.25,619.1607977110004
2021,3,19,5.98,157.62,529.03922852
2021,3,20,7.09,233.38,904.2242083340004
2021,3,21,7.96,226.44,1431.20234602
2021,3,22,7.03,197.19,926.4025750940003
2021,3,23,7.36,195.5,1082.4906297750003
2021,3,24,3.92,185.12,79.74455887249998
2021,3,25,4.49,170.44,176.05307661399993
2021,3,26,5.12,279.25,276.0606378030004
2021,3,27,7.17,264.44,751.5915698449998
2021,3,28,7.25,248.69,1051.4669543480006
2021,3,29,2.62,282.06,0.029567973022
2021,3,30,6.57,335.75,732.6881756650004
2021,3,31,4.6,346.0,206.2747549389999
2021,4,1,7.94,275.12,1370.9771118100016
2021,4,2,7.18,274.62,780.1479838920005
2021,4,3,8.36,258.38,1444.9426068419996
2021,4,4,7.79,206.62,1275.4495251869998
2021,4,5,8.01,241.25,1334.7112583200014
2021,4,6,5.49,255.38,373.4306241000002
2021,4,7,9.95,123.81,2403.3041187300005
2021,4,8,6.31,124.12,595.1923291039998
2021,4,9,8.45,167.0,1683.8765539499996
2021,4,10,6.51,263.69,654.3054748450002
2021,4,11,5.68,271.94,320.8330555649999
2021,4,12,6.77,266.88,550.4886622954997
2021,4,13,6.89,260.38,795.0024346930003
2021,4,14,5.34,244.31,339.65805844900007
2021,4,15,5.36,236.0,367.71413055800025
2021,4,16,6.28,194.38,581.9654202449995
2021,4,17,7.91,206.0,1307.5274342800003
2021,4,18,8.17,243.44,1429.8831714100013
2021,4,19,4.62,288.12,197.96990472159996
2021,4,20,5.23,239.94,331.31369399800025
2021,4,21,7.96,219.44,1407.501479370001
2021,4,22,7.23,273.44,891.4062399140012
2021,4,23,6.34,204.75,645.4676977669994
2021,4,24,4.43,149.56,141.03359175479997
2021,4,25,6.34,153.44,560.0862206909995
2021,4,26,6.73,239.5,817.5476245260003
